(run1: eta=1.0000001; rho=0.0050000)
abatement_frac,0.000008,0.000213,0.006031,0.015913,0.017416,0.018783,0.019977,0.020955,0.021671,0.022081,0.022122,0.021744,0.020925,0.019634,0.017833,0.015496,0.012611,0.009268,0.005784,0.002592,0.000000
abatecost,0.000856,0.027729,0.942795,2.925243,3.709895,4.596895,5.574747,6.623025,7.710927,8.796434,9.816672,10.697643,11.363034,11.718475,11.647918,11.024215,9.716539,7.670698,5.069139,2.330910,0.000000
output,104.181168,128.546885,152.862971,177.644357,205.311809,235.257889,267.567857,302.327513,339.646282,379.637416,422.334136,467.838522,516.315085,567.734108,621.877474,678.264379,735.630355,791.214972,838.805182,860.249068,784.262216
income,14.072831,16.368954,18.495395,20.563129,22.872000,25.352314,28.017050,30.878356,33.950033,37.245503,40.769846,44.534629,48.556851,52.834816,57.349633,62.058984,66.850310,71.478150,75.390850,76.976494,69.908398
investment,34.661243,40.818431,47.228156,53.780479,61.677369,70.235960,79.469546,89.386718,100.000927,111.311224,123.243297,135.734162,148.681047,161.709583,174.053480,184.182745,188.731609,180.220962,140.442818,14.144096,-0.000008
consumption,69.519925,87.728454,105.634815,123.863878,143.634440,165.021929,188.098311,212.940795,239.645355,268.326191,299.090839,332.104360,367.634039,406.024526,447.823994,494.081633,546.898747,610.994010,698.362363,846.104972,784.262223
cpc,9.390777,11.171201,12.781105,14.337798,16.001062,17.783411,19.695788,21.748804,23.954238,26.324971,28.872606,31.613781,34.574143,37.785700,41.298396,45.206862,49.699350,55.197036,62.768010,75.710857,69.908399
utility,-9999997.754434,-9999997.580823,-9999997.446194,-9999997.331262,-9999997.221507,-9999997.115896,-9999997.013757,-9999996.914603,-9999996.818017,-9999996.723644,-9999996.631269,-9999996.540569,-9999996.451056,-9999996.362231,-9999996.273338,-9999996.182913,-9999996.088170,-9999995.983253,-9999995.854717,-9999995.667241,-9999995.746976
welfare,-1624207226534.067

co2_emissions_dual,-14.788362,-14.294358,-13.718440,-13.094721,-12.441034,-11.763550,-11.062419,-10.338082,-9.592745,-8.829470,-8.047970,-7.248818,-6.436708,-5.614604,-4.782554,-3.940612,-3.089187,-2.237102,-1.416984,-0.678032,-0.000000
ch4_emissions_dual,-0.251210,-0.261541,-0.271456,-0.279629,-0.284679,-0.287142,-0.287557,-0.286319,-0.283451,-0.278833,-0.272134,-0.263314,-0.252326,-0.238709,-0.221696,-0.200161,-0.172464,-0.137481,-0.096310,-0.051733,0.000000
consumption_dual,106.487433,87.311154,74.433919,64.718210,56.562663,49.640170,43.716427,38.614671,34.195979,30.350033,26.990490,24.043075,21.442959,19.137198,17.078209,15.217414,13.500945,11.856836,10.169882,8.223672,8.686889
scc,138.874236,163.717415,184.303585,202.334379,219.951313,236.976375,253.049430,267.724133,280.522517,290.921164,298.177866,301.492845,300.178004,293.386803,280.038220,258.953945,228.812446,188.675981,139.331268,82.448748,0.000000
scch4,2359.059013,2995.501700,3646.942325,4320.711614,5032.989975,5784.475443,6577.784704,7414.763222,8289.011125,9187.248294,10082.576123,10951.771285,11767.322760,12473.532570,12981.212364,13153.383842,12774.221819,11595.045009,9470.134852,6290.726306,-0.000000
