(run1: eta=1.0000001; rho=0.0050000)
abatecost,0.000856,0.027753,0.942372,2.776612,3.483239,4.271352,5.131507,6.045980,6.990708,7.934273,8.823433,9.596699,10.179336,10.484903,10.424460,9.892366,8.762450,6.974540,4.656263,2.169400,0.000000
output,104.181168,128.477085,152.619030,177.256113,204.871020,234.867690,267.337304,302.369562,340.064595,380.534068,423.778603,469.934997,519.055258,571.145496,626.110381,683.445161,741.794610,798.438639,846.938697,869.205085,793.327197
income,14.072831,16.360066,18.465880,20.518188,22.822895,25.310265,27.992909,30.882651,33.991847,37.333472,40.909287,44.734198,48.814551,53.152288,57.739993,62.533008,67.410486,72.130734,76.121881,77.777893,70.716442
investment,34.669032,40.789467,47.104075,53.578919,61.438196,69.990855,79.248613,89.222607,99.923858,111.356984,123.433902,136.122557,149.251910,162.481222,175.110936,185.562066,190.370546,182.008806,141.959730,14.512776,-0.000008
consumption,69.512136,87.687618,105.514956,123.677194,143.432824,164.876835,188.088691,213.146955,240.140737,269.177084,300.344701,333.812440,369.803348,408.664274,450.999445,497.883096,551.424063,616.429832,704.978967,854.692308,793.327205
cpc,9.389725,11.166001,12.766602,14.316189,15.978601,17.767775,19.694781,21.769860,24.003755,26.408451,28.993647,31.776377,34.778155,38.031362,41.591236,45.554683,50.110588,55.688107,63.362703,76.479266,70.716443
utility,-9999997.754546,-9999997.581288,-9999997.447329,-9999997.332771,-9999997.222911,-9999997.116775,-9999997.013808,-9999996.913635,-9999996.815952,-9999996.720478,-9999996.627085,-9999996.535439,-9999996.445172,-9999996.355751,-9999996.266273,-9999996.175249,-9999996.079930,-9999995.974396,-9999995.845287,-9999995.657143,-9999995.735484
welfare,-1624207225904.179

co2_emissions_dual,-14.347698,-13.848160,-13.242960,-12.562103,-11.844496,-11.109780,-10.362915,-9.606960,-8.845028,-8.080528,-7.312239,-6.541148,-5.768546,-4.996022,-4.226757,-3.462517,-2.702039,-1.951510,-1.234658,-0.591147,0.000000
ch4_emissions_dual,-0.257093,-0.269486,-0.280209,-0.287191,-0.290675,-0.291662,-0.290942,-0.288852,-0.285719,-0.281658,-0.276161,-0.268848,-0.259175,-0.246491,-0.230123,-0.208802,-0.180681,-0.144617,-0.101523,-0.054534,0.000000
consumption_dual,106.499366,87.351816,74.518472,64.815899,56.642170,49.683854,43.718663,38.577322,34.125437,30.254094,26.877812,23.920049,21.317172,19.013582,16.957963,15.101225,13.390148,11.752280,10.074432,8.141046,8.587628
scc,134.720955,158.533145,177.713763,193.812035,209.110878,223.609410,237.036347,249.031233,259.191557,267.088639,272.054751,273.458688,270.605470,262.760533,249.248932,229.286993,201.792930,166.053584,122.553484,72.612996,-0.000000
scch4,2414.029558,3085.063614,3760.261676,4430.864400,5131.768892,5870.346588,6654.862556,7487.611939,8372.611365,9309.761699,10274.662623,11239.443291,12158.026554,12963.941806,13570.181631,13826.846023,13493.549220,12305.394355,10077.245557,6698.658168,-0.000000
